full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at
@allhellfonce LMAOOOOOO,1582453946144415744,2022-10-18 19:29:55+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257939
"@mikkmoney no, and i don’t think i will either.",1582453844193447936,2022-10-18 19:29:31+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257943
@imnicolelise i’ll fuck one up rn actually,1582453679868633090,2022-10-18 19:28:52+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257946
@dionnahmarie facts i be feelin like my toes finna fall off,1582453538365460481,2022-10-18 19:28:18+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257949
@lijitimate black luxury.,1582453417725022208,2022-10-18 19:27:50+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257951
"frost on my rollie look like grass inna mornin, ion fw him he try to shake my hand imma hoe em",1582236262270140416,2022-10-18 05:04:56+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257955
@kierraaaaj dude ain’t tryna tussle,1582225666782613504,2022-10-18 04:22:49+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257958
@ajaamonee 😂😂😂😂😂,1582217355135836160,2022-10-18 03:49:48+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257961
"the richest niggas that there eva been, the biggest bosses that there ever was 😩 https://t.co/Anqe24Y1lU",1582196615879995393,2022-10-18 02:27:23+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257963
@_tgallo facts i lowkey feel guilty now 😂😂😂,1582190994984144897,2022-10-18 02:05:03+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257966
i almost deleted this shit because why i sound like this doe,1582189805080784896,2022-10-18 02:00:19+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257969
https://t.co/rBdVuEA8yb,1582189599543418880,2022-10-18 01:59:30+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257972
@TheNBACentral tell em klay,1582189090694651905,2022-10-18 01:57:29+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257975
@MoRuf88 fuck was that laugh,1582188808409210880,2022-10-18 01:56:22+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257978
"Cleveland might not have a crazy accent but we got a distinct, speech pattern, sentence structure and cadence 😂. Like off top I can tell somebody from Cleveland",1582188204110725120,2022-10-18 01:53:58+00:00,UrAuntiesMCM,1004820100321554432,1.5819835895202447e+18,2022-10-24 12:33:01.257980
come meet the walkers,1582184871601922052,2022-10-18 01:40:43+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257984
"@kierraaaaj dat mcchicken &amp; fry combo gon do it, i be tellin niggas",1582184132725346305,2022-10-18 01:37:47+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.257987
"@Voski012 they can beat the blazers, they MIGHT steal one from the nuggets",1582183988143468544,2022-10-18 01:37:12+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258125
"i’m nasty, she nasty, we coleslaw",1582155830408855553,2022-10-17 23:45:19+00:00,UrAuntiesMCM,1004820100321554432,1.5821356066074214e+18,2022-10-24 12:33:01.258130
@LegionHoops shut up nigga,1582155741263433732,2022-10-17 23:44:58+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258133
@_tgallo whachu is bout 6’1?,1582065606022422529,2022-10-17 17:46:48+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258136
HEY @Twittersupport THIS ACCOUNT IS EVADING SUSPENSION https://t.co/B1iYyu0LZe,1582065362254073856,2022-10-17 17:45:50+00:00,UrAuntiesMCM,1004820100321554432,1.581712962829824e+18,2022-10-24 12:33:01.258138
@CGBBURNER @TroIledByAkumpo @TheNBACentral @AndrewMarchand he might aswell deactivate,1582064274733617152,2022-10-17 17:41:31+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258141
@TheNBACentral @LeagueAlerts everyone on this team is gonna be playing prison ball soon,1582043632227741696,2022-10-17 16:19:29+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258144
@DoubleARugs oh my god,1582033610844299264,2022-10-17 15:39:40+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258147
@Con_Chron love lin,1582031860179140608,2022-10-17 15:32:42+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258150
this nigga was rlly in his bag 😪 https://t.co/4VW4Pt4ZvK,1582031137593257985,2022-10-17 15:29:50+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258152
@kierraaaaj 🤫,1582029837065023488,2022-10-17 15:24:40+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258155
trippie redd 2017-2018 run was legendary,1582028242391035904,2022-10-17 15:18:20+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258158
@Habibakatsha as a man how are u even still turned on?,1582026066163806209,2022-10-17 15:09:41+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258160
@ruziph @outmycircle @Iuhwalk OMG BRO 😂😂😂😂😂😂😂😂😂😂,1582024196699213824,2022-10-17 15:02:15+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258163
what’s y’all instagram?,1582023946366394369,2022-10-17 15:01:16+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258166
@itsbdcbaby goodluck.,1582023300896944134,2022-10-17 14:58:42+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258169
@mikkmoney the keeper of fear &amp; hope,1582005079787286530,2022-10-17 13:46:17+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258172
@bigturnpike his unreleased music of him actually rapping was good tho,1581846089250254855,2022-10-17 03:14:31+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258174
if you always think your happiness is somewhere else then it’ll never be where you are.,1581830726806228992,2022-10-17 02:13:28+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258177
"it’s coo doe, imma learn how to piano",1581824632578924544,2022-10-17 01:49:15+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258180
why my mom ain’t force me to play the drums or some shit growin up,1581824551368785921,2022-10-17 01:48:56+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258183
@704cee @DMVCoop301 😂😂😂😂😂😂😂😂😂😂😂😂,1581816672494968833,2022-10-17 01:17:38+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258185
@StainbrookNFL WHY,1581816021299535873,2022-10-17 01:15:02+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258188
@Lj_era8 tru,1581815742416433153,2022-10-17 01:13:56+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258191
@CleGuardians let’s get these niggas on a one way back to new york with a loss,1581792504302608384,2022-10-16 23:41:35+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.258194
"@ThatDudeMCFLY Larry June + “don’t check me, check your/that ____”",1581774910640521216,2022-10-16 22:31:41+00:00,UrAuntiesMCM,1004820100321554432,1.5816282255154463e+18,2022-10-24 12:33:01.258196
@XXL https://t.co/by2jp8Ejps,1581774082747469824,2022-10-16 22:28:23+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.635885
@_tgallo that mf chris patrick &gt;&gt;&gt;,1581762834916003841,2022-10-16 21:43:42+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.635896
"“I said yes; dentist said are you a smoker? OG cookies and pussy niggas, cuz i do both” is a crazy lyric for a 16 year old",1581762030469804035,2022-10-16 21:40:30+00:00,UrAuntiesMCM,1004820100321554432,1.581754690043523e+18,2022-10-24 12:33:01.635901
https://t.co/xIjyBwaUCX,1581745254453022722,2022-10-16 20:33:50+00:00,UrAuntiesMCM,1004820100321554432,,2022-10-24 12:33:01.635906
I’m here for it 👀 https://t.co/Vo4FtgKOC3,1584499397676572674,2022-10-24 10:57:49+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788575
They call those people “fake”. I call it “adapting”. https://t.co/LvvKmdujuA,1584491773937606661,2022-10-24 10:27:31+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788604
That ending😂                          https://t.co/a5KhbY3C7J,1584486682732023808,2022-10-24 10:07:18+00:00,_Capricornus,100093474,1.584305289817256e+18,2022-10-24 12:33:01.788617
Real Nigga Roll Call https://t.co/VCR6NQIhRO,1584486513718349824,2022-10-24 10:06:37+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788630
My dawg ✊🏾 https://t.co/XmURF2lVRi,1584482049754222592,2022-10-24 09:48:53+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788641
Why we always gotta disappear to get some shit done? 🤔 https://t.co/OtUq19QCZa,1584479700423876608,2022-10-24 09:39:33+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788653
You’ll get more loyalty from a dog https://t.co/nPNM1K0S4g,1584479465177894913,2022-10-24 09:38:37+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788664
I guess it’s safe to say I didn’t find a reason 💀,1584479209447051264,2022-10-24 09:37:36+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788675
👀 I’m here for it https://t.co/4jDXT4VNrH,1584478575981301760,2022-10-24 09:35:05+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788686
"5 day cruise in December 🛥 
Can’t wait to see who I’ll meet.",1584478418480943104,2022-10-24 09:34:27+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788697
"Or, continue bullshittin around &amp; never get the one thing you love.",1584477344290418689,2022-10-24 09:30:11+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788709
Don’t run from your problems. Don’t drink away your problems. Go 15 rounds &amp; fix them 🥊,1584476969168646144,2022-10-24 09:28:42+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788720
Mhm. Sit back &amp; pay attention. You’ll learn more than you probably need to know https://t.co/vNj97AoDD9,1584475839441215488,2022-10-24 09:24:12+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788731
Yea? 🤔 interesting https://t.co/6OurlHTYBR,1584475281359634432,2022-10-24 09:21:59+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788742
I can go in on this but ima chill https://t.co/u5UCZc9euW,1584473939127902208,2022-10-24 09:16:39+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788753
I be smiling but man I haven’t been myself in a lil minute.,1584473697741512704,2022-10-24 09:15:42+00:00,_Capricornus,100093474,1.5842690525284557e+18,2022-10-24 12:33:01.788763
Go talk to @kanyewest https://t.co/ryzP4AuRM9,1584472867319664640,2022-10-24 09:12:24+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788773
i wouldn't even think about doing half the shit that's been done to me.,1584472606035492867,2022-10-24 09:11:22+00:00,_Capricornus,100093474,1.584398555501908e+18,2022-10-24 12:33:01.788784
A lot of things I should’ve put into play 4 years ago. https://t.co/hQ3ifI2E17,1584472472736346112,2022-10-24 09:10:50+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788795
@DONUTSNBOOTY I appreciate it. Just lowkey in my feelings on this late night,1584472070028525569,2022-10-24 09:09:14+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788806
Sheeeeeesh https://t.co/jjaWjsSoTQ,1584471382590574592,2022-10-24 09:06:30+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788817
Took that L fast! https://t.co/owOZqKv8Bq,1584471183625318400,2022-10-24 09:05:42+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788827
Time is precious y’all. Don’t spend it with people who don’t value yours or even their OWN for that matter.,1584471003307995136,2022-10-24 09:04:59+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788838
Blue helmets would’ve topped it off https://t.co/CGcDYVfN67,1584469963133198336,2022-10-24 09:00:51+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788849
Never let anybody lie &amp; play you for a fool.,1584469827694956544,2022-10-24 09:00:19+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788860
😂😂 buy it my guy https://t.co/udG7b8N5MZ,1584469514929856512,2022-10-24 08:59:05+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788872
My turn 📈,1584467818942078976,2022-10-24 08:52:20+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788882
Done with it. Who want it now?,1584432039888965632,2022-10-24 06:30:10+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788893
Somebody give this man some 🐱 https://t.co/2Sp9ewAP0R,1584405520928022528,2022-10-24 04:44:47+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788904
But guess what? They CANT drop him. The big homie fucking OWNS yall @adidas 😂😂,1584392664274771968,2022-10-24 03:53:42+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788916
Only reason we bought @adidas was because of him. I guess @adidas want to lose money. Go ahead &amp; drop him. https://t.co/DeSLWurIDQ,1584392284585410561,2022-10-24 03:52:11+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788926
How? People hate watching their kids. That’s how 😂 https://t.co/mfO32bsVF5,1584391267412123648,2022-10-24 03:48:09+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788937
"Ain’t got no choice my guy 😂 
There’s always next season. https://t.co/sB1uSaq1zn",1584390916168593408,2022-10-24 03:46:45+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788948
"We get some real football next week. 

@49ers at @RamsNFL 💪🏾 

Let’s get it boys #HornsUp!",1584389288954765312,2022-10-24 03:40:17+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788960
A clown if I ever seen one 😂 https://t.co/fXTvRhy6Ef,1584388939971891200,2022-10-24 03:38:54+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788971
I see somebody is mad they didn’t get that Mickie Mouse Chip 😂 https://t.co/mHiirP1DZT,1584388773856452614,2022-10-24 03:38:14+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788982
@JonnyQuest1991 I don’t care about it. 😂 you got me mixed up with the Mexicans. Clearly you hot about that Philly L tho. 😂😂 did all that celebrating  for nothing. Whenever you’re ready to come sit down. It’s still warm for you bro,1584383335886790656,2022-10-24 03:16:38+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.788994
"I WAS on the homie @JonnyQuest1991 side. Now he talking sideways 😂😂
Get a CHIP my guy! 🏆",1584377627376177153,2022-10-24 02:53:57+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789005
"@JonnyQuest1991 😂😂 Just like I’m waiting for you to tell me why y’all didn’t win the “short season”. 
We have a recent title. Get some! 🏆 👀👀👀👀👀👀",1584376781393383424,2022-10-24 02:50:35+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789016
"@JonnyQuest1991 All I’m saying is, WHY DIDNT YALL WIN??? https://t.co/TZgIzQ8rVT",1584375511857262593,2022-10-24 02:45:32+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789027
"@JonnyQuest1991 You sound like them Niggas who be like, “but the Lakers won in the BUBBLE”. But their team didn’t win  in that SAME short season OR the “Bubble” 😂",1584374955864530945,2022-10-24 02:43:20+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789039
The disrespect @Mike_Vibing https://t.co/HW7nOelrhV,1584374301381210113,2022-10-24 02:40:44+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789050
"There you go @Tua!! Show these niggas you still bout that head up life! 

#GladiatorSport 🏈",1584373234606034944,2022-10-24 02:36:30+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789060
"@_Capricornus 😂😂😂 bruh they need to let my boy Russell go bro, this is getting out of hand !",1584347099855867906,2022-10-24 00:52:39+00:00,_Capricornus,100093474,1.5843340910794588e+18,2022-10-24 12:33:01.789070
"@TheRealBlaqbart He need that money he gettin from this contract first 😂 
He’s done after this is up. Nobody else will want him after these performances",1584347070151868416,2022-10-24 00:52:31+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789081
"@JonnyQuest1991 Welp, you feel how you feel. I ain’t trippin, we just won a World Series so we good 😎 https://t.co/IOWe5gZBay",1584346859169947648,2022-10-24 00:51:41+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789092
@TheRealBlaqbart Niggas a BUM!! It’s crazy because I think he has the highest contract on the team smh,1584334440016228353,2022-10-24 00:02:20+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789103
"Sick of these niggas 🙄😂😂

Look at this shit bruh @TheRealBlaqbart https://t.co/DelQYo4T4Q",1584330140741353472,2022-10-23 23:45:15+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789114
@ThexKeefxBrown #RamsNation 🙌🏾😂😂,1584329729938636800,2022-10-23 23:43:37+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789125
@ahtzirimx Let’s gooooo!!!! They BET not start. We gone hurt some feelings! ✊🏾 https://t.co/M43l5U2yxy,1584326277128822784,2022-10-23 23:29:54+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789136
"I love to see it, big homie 🙌🏾 https://t.co/9Tw7RrPqQ5",1584325052673060864,2022-10-23 23:25:02+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789146
"@ahtzirimx If I see anymore women Padre fans talking shit about our Dodgers, I’m coming to get you to handle it. Deal?",1584324952429187072,2022-10-23 23:24:38+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789159
Padres lose to the Phillies &amp; immediately start mentioning my Dodgers. I don’t get it 🤔,1584322962542317568,2022-10-23 23:16:44+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789171
@JonnyQuest1991 Yea you fasho ain’t talking about me 😂 maybe them Mexican Dodger fans 😂😂😂 not I tho. Your seat is still warm famo 🙌🏾,1584322463688642560,2022-10-23 23:14:45+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789183
@diaanaaao Nah talk your shit! 😂 that’s the beauty of it. Don’t let anybody silence you. Y’all gave us that WORK last week. Rub it in goddamn!,1584321954567245824,2022-10-23 23:12:43+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789195
Nice! Good shit @Raiders https://t.co/qVji2X3J1z,1584321563611918337,2022-10-23 23:11:10+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789206
"That L made it easy to tweet this huh? Don’t talk about us, talk about the team who beat y’all 😂 https://t.co/S7QptYRQjs",1584319400424837122,2022-10-23 23:02:34+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789217
"Lumped’em up! 😂😂
This is ALL I been saying. Every time I see one of these videos I just think, why didn’t he just knock dude the FUCK out?!?!? https://t.co/53kwDO2cwU",1584318217295519780,2022-10-23 22:57:52+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789227
"@JonnyQuest1991 @chargers Fasho not. That man Geno been ballin!! 😭😭 it’s really trippin me the fuck out lol. Like, getting rid of Russ really wasn’t a bad move at all.",1584317616490917888,2022-10-23 22:55:29+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789237
@JonnyQuest1991 @chargers 😂😂 don’t wish hate on us because they got y’all number today. That man is having a HORRIBLE Sunday lol. I feel for you,1584317167532589056,2022-10-23 22:53:42+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789248
Y’all complain TOO DAMN MUCH for me to even care.,1584316869288218625,2022-10-23 22:52:31+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789259
"@JonnyQuest1991 @chargers Seattle? Never 😂 
Russ gone, they are not on our radar anymore lol",1584316619580284930,2022-10-23 22:51:31+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789269
"@JonnyQuest1991 😂😂 aawww he mad. Y’all had a good run bro lol. Thanks for ruining ours.
Tell your @chargers to keep up the horrible work too. They fenna take that L from the weakest team in our division.",1584316140565581824,2022-10-23 22:49:37+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789280
"@JonnyQuest1991 That’s why I’m telling you to sit next to me foo 😂 
Watch the rest of this postseason from the couch",1584314844882223105,2022-10-23 22:44:28+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789290
His girl https://t.co/KvWYzGCBsm,1584310033931591680,2022-10-23 22:25:21+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789301
My @Lakers just CANT get one 😂😂😭,1584309765714325504,2022-10-23 22:24:17+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789312
"Got sent HOME! 
I kept your seat warm for you my guy. I knew you’d be here soon 🛋 https://t.co/aisMIY1oLe",1584309458410229760,2022-10-23 22:23:04+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789322
@iamherDuhart It’s even worse when you know them personally &amp; they’re right next to you,1584309003575652352,2022-10-23 22:21:16+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789332
@LasVegasLocally PLEASE give us the @Lakers. https://t.co/A2jTrpsXsK,1584305238705479680,2022-10-23 22:06:18+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789343
"Happy birthday to my day uno! @TheRealBlaqbart 👑
You better do your job tonight @iamherDuhart goddamn 👀 look him dead in his eye when you do it!",1584304796319612929,2022-10-23 22:04:33+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789353
Tweakers &lt;,1584129922322161664,2022-10-23 10:29:39+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789363
People were PISSED about this today 🤦🏾‍♂️ https://t.co/L3ryiNJmIe,1584078273947893760,2022-10-23 07:04:25+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789373
Yep! I’m on it! 🎢 https://t.co/V5qlJPHnbh,1584077820875063296,2022-10-23 07:02:37+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789383
Idk but I really HATE how y’all fuck with Kanye now. Please go back over there with that dumb shit y’all love. https://t.co/2yqfjODPUf,1584075703401689089,2022-10-23 06:54:13+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789394
No shit @TMZ. Now STFU https://t.co/uXFjOP4Xeb,1584075013715394562,2022-10-23 06:51:28+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789404
If Sac State lose this game. They deserve it. 🏈,1584071567645978624,2022-10-23 06:37:47+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789415
Omg! 😂😂 https://t.co/5igxhiZL3R,1584070798620254209,2022-10-23 06:34:43+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789425
Y’all some fucking BUMS for that @SacHornetsFB 😑,1584070274583957504,2022-10-23 06:32:38+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789437
The accuracy https://t.co/G1Y63IGyCZ,1584068726244003840,2022-10-23 06:26:29+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789447
Mine too. Makes us all cringe. https://t.co/qu7pxIJKB0,1584067083477733376,2022-10-23 06:19:57+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789458
"Y’all love crazy niggas, especially crazy niggas with guns…..until you have to run from them.",1584057857174949888,2022-10-23 05:43:18+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789469
For you Halloween heads 🎃 https://t.co/36SrMz80eA,1584057303900205056,2022-10-23 05:41:06+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789479
@GetCapped_OUT 😂😂😂 bruuhhh,1584055694663110656,2022-10-23 05:34:42+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789490
What comeback by TCU 🏈,1584023822453207041,2022-10-23 03:28:03+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789500
"Fellas, read the feedback. It’s TOO easy for y’all out here 😂 
If I was you niggas, I’d do all this shit just to say it happened lol. I don’t have the energy for it. I’m koooo https://t.co/Gx0O8y9OXQ",1584017650224537601,2022-10-23 03:03:32+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789511
"UCLA is ASS btw 🏈 
Idk wtf the CFB world thought they was bout to do.",1584015769465036801,2022-10-23 02:56:03+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789521
"Water, leftover Smash, more water https://t.co/puV9ABpE0O",1584015572299264002,2022-10-23 02:55:16+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789532
"@JonnyQuest1991 Bruh 😂 I feel you 100%! I’ve been hearing it all year! Just in a different sport. Like, take the L like a man &amp; do better next time…..bums!",1584014148228161536,2022-10-23 02:49:37+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789542
"@JonnyQuest1991 I mean, they givin y’all that work tonight!!! 🤷🏾‍♂️😂😂 let them niggas hate.",1584010345433079809,2022-10-23 02:34:30+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789553
Why you mention the squad tho? 🤔 https://t.co/et7SaR6OoY,1584009737682591747,2022-10-23 02:32:05+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789563
TCU on a MISSION this 2nd half 🏈,1584009605901783041,2022-10-23 02:31:34+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789574
You know how much you can get for a kidney?,1584006279965466624,2022-10-23 02:18:21+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789584
"Y’all can’t be this slow 🙄
Fellas, this is it. This is what we have to choose from. https://t.co/Umsg6PoOMX",1584005817065295873,2022-10-23 02:16:30+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789595
Them @Phillies on the @Padres ASS boyyyy!!! ⚾️,1584005456950804480,2022-10-23 02:15:04+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789607
Niggas will do anything to rock some AF1’s https://t.co/5i1e7ymDkg,1583980181210873856,2022-10-23 00:34:38+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789617
Goddamn 🤦🏾‍♂️ I’m rooting for y’all next year cuzzo ✊🏾 https://t.co/CwMTYiTbOm,1583980059278266369,2022-10-23 00:34:09+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789627
.@ADeRuso love you sis https://t.co/OBdw5fbEd6,1583979930722836481,2022-10-23 00:33:39+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789637
Use that brick to break that chain 🧱,1583747755314331648,2022-10-22 09:11:04+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789648
$40? Where? 🤔 https://t.co/E3Ntzho9JN,1583747508546596865,2022-10-22 09:10:05+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789659
😋 fresh water &gt;,1583746838800146432,2022-10-22 09:07:25+00:00,_Capricornus,100093474,,2022-10-24 12:33:01.789670
"Contagious energy &amp; consistent effort. 

First lunch pail of the season goes to Josh Solomon. https://t.co/FJyqYnkC2Y",1582356548172402689,2022-10-18 13:02:54+00:00,Coach_Tjay,1003363295045152768,1.582024527013245e+18,2022-10-24 12:33:01.091215
@CoachBailey45 @FlatgroundApp I sent a message about him and I have film,1582201293157769218,2022-10-18 02:45:58+00:00,Coach_Tjay,1003363295045152768,,2022-10-24 12:33:01.091228
We took home a championship this past weekend.. Boys played loose had fun and executed jobs.. GREAT JOB GENTLEMEN! https://t.co/6mn8OmXy6Z,1582117475566559232,2022-10-17 21:12:55+00:00,Coach_Tjay,1003363295045152768,,2022-10-24 12:33:01.091232
I love the awareness from Judge and the deek to try and keep him at 2nd.. https://t.co/a3W1fPLmTv,1580395914757169152,2022-10-13 03:12:03+00:00,Coach_Tjay,1003363295045152768,,2022-10-24 12:33:01.091236
"Raiders just being the Raiders LOL

Trash can",1579675000763977729,2022-10-11 03:27:23+00:00,Coach_Tjay,1003363295045152768,,2022-10-24 12:33:01.091240
