index,name,media_handle,media_user_id,origin_list
437,Rebecca Traister,rtraister,19086859,US-journo-Twitter
438,Hiroko Tabuchi,HirokoTabuchi,8442372,US-journo-Twitter
439,Bret Stephens,BretStephensNYT,1428659995,US-journo-Twitter
440,tom keene,tomkeene,25709609,US-journo-Twitter
441,Stephanie Cutter,stefcutter,114547989,US-journo-Twitter
442,David Cay Johnston,DavidCayJ,338608917,US-journo-Twitter
443,heather nauert,HeatherNauert,275451635,US-journo-Twitter
444,Michael Weiss,michaeldweiss,18025377,US-journo-Twitter
445,Brian Beutler,brianbeutler,21696279,US-journo-Twitter
446,Jennifer Jacobs,JenniferJJacobs,15433452,US-journo-Twitter
447,Tamara Keith,tamarakeithNPR,15483390,US-journo-Twitter
448,Michael S. Schmidt,nytmike,17436250,US-journo-Twitter
449,JenniferPreston,JenniferPreston,37759047,US-journo-Twitter
450,Jamie McGeever,ReutersJamie,288980311,US-journo-Twitter
451,Martha Raddatz,MarthaRaddatz,30249306,US-journo-Twitter
452,Dan Diamond,ddiamond,16868756,US-journo-Twitter
453,Matt Fuller,MEPFuller,398088661,US-journo-Twitter
454,Edward Wong,comradewong,39030654,US-journo-Twitter
455,Ari Berman,AriBerman,15952856,US-journo-Twitter
456,Ivan Watson,IvanCNN,85243004,US-journo-Twitter
457,Jose Antonio Vargas,joseiswriting,15956067,US-journo-Twitter
458,Jesse Ventura,GovJVentura,2218177956,US-journo-Twitter
459,Jessica Yellin,JessicaYellin,80638910,US-journo-Twitter
460,Sean Davis,seanmdav,36529101,US-journo-Twitter
461,Tina Brown,TinaBrownLM,121208305,US-journo-Twitter
462,Chris Geidner,chrisgeidner,22891564,US-journo-Twitter
463,Thom Hartmann,Thom_Hartmann,21414576,US-journo-Twitter
464,Matthew Dowd,matthewjdowd,288363743,US-journo-Twitter
465,Dan Balz,danbalz,59676104,US-journo-Twitter
466,Gina Gentry Loudon,RealDrGina,20118767,US-journo-Twitter
467,Kate Bolduan,KateBolduan,20109439,US-journo-Twitter
468,Yamiche Alcindor,Yamiche,89887215,US-journo-Twitter
469,Adam Housley,adamhousley,16073043,US-journo-Twitter
470,Gary Kaltbaum,GaryKaltbaum,347871360,US-journo-Twitter
471,Jennifer Granholm,JenGranholm,14185317,US-journo-Twitter
472,Dagen McDowell,dagenmcdowell,58120509,US-journo-Twitter
473,Kelly Campagna,warriorwoman91,118190428,US-journo-Twitter
474,Robert Spencer,jihadwatchRS,19985444,US-journo-Twitter
475,Thomas Kaplan,thomaskaplan,31053563,US-journo-Twitter
476,Matt O'Brien,ObsoleteDogma,167518667,US-journo-Twitter
477,Josh Dawsey,jdawsey1,38936142,US-journo-Twitter
478,Zerlina Maxwell,ZerlinaMaxwell,21879831,US-journo-Twitter
479,Anna Fifield,annafifield,65905779,US-journo-Twitter
480,Ryan J. Reilly,ryanjreilly,7768402,US-journo-Twitter
481,Betsy Woodruff,woodruffbets,118245138,US-journo-Twitter
482,Lee Fang,lhfang,7900962,US-journo-Twitter
483,toddstarnes,toddstarnes,15515169,US-journo-Twitter
484,Sunny Hostin,sunny,139847909,US-journo-Twitter
485,Liz Claman,LizClaman,20707966,US-journo-Twitter
486,Clara Jeffery,ClaraJeffery,43412697,US-journo-Twitter
487,Edna Schmidt,EdnaSchmidt,49758645,US-journo-Twitter
488,Sahil Kapur,sahilkapur,19847765,US-journo-Twitter
489,Noah Smith,Noahpinion,281877818,US-journo-Twitter
490,Adam Goldman,adamgoldmanNYT,21534951,US-journo-Twitter
491,Mark Di Stefano 🤙🏻,MarkDiStef,37881687,US-journo-Twitter
492,Christina Wilkie,christinawilkie,15359578,US-journo-Twitter
493,Ben White,morningmoneyben,135575282,US-journo-Twitter
494,John Berman,JohnBerman,20522862,US-journo-Twitter
495,Benjy Sarlin,BenjySarlin,16006592,US-journo-Twitter
496,Mark Murray,mmurraypolitics,92079350,US-journo-Twitter
497,Joe Kernen,JoeSquawk,553036368,US-journo-Twitter
498,Nina Totenberg,NinaTotenberg,76715323,US-journo-Twitter
499,Brent Bozell,BrentBozell,20243128,US-journo-Twitter
500,Sara Eisen,SaraEisen,39879120,US-journo-Twitter
501,Benjamin Harvey,BenjaminHarvey,19668442,US-journo-Twitter
502,Jon Ralston,RalstonReports,14413466,US-journo-Twitter
503,Tamoa Calzadilla,TamoaC,48802886,US-journo-Twitter
504,Carl Bernstein,carlbernstein,755886754180243456,US-journo-Twitter
505,David Roberts,drvox,22737278,US-journo-Twitter
506,Mekahlo Medina,MekahloNBCLA,16191064,US-journo-Twitter
507,Dylan Byers,DylanByers,236026761,US-journo-Twitter
508,Philip Bump,pbump,950531,US-journo-Twitter
509,Binyamin Appelbaum,BCAppelbaum,87271106,US-journo-Twitter
510,Melissa Lee,MelissaLeeCNBC,1347071545,US-journo-Twitter
511,Jim Geraghty,jimgeraghty,15335534,US-journo-Twitter
512,Poppy Harlow,PoppyHarlowCNN,69480815,US-journo-Twitter
513,Brahma Chellaney,Chellaney,19329136,US-journo-Twitter
514,Boyce Watkins,drboycewatkins1,10429092,US-journo-Twitter
515,Deneen Borelli,deneenborelli,76438819,US-journo-Twitter
516,Ali Abunimah,AliAbunimah,16799023,US-journo-Twitter
517,David Begnaud,DavidBegnaud,42971403,US-journo-Twitter
518,Mathew Ingram,mathewi,824157,US-journo-Twitter
519,Peter Hamby,PeterHamby,5336752,US-journo-Twitter
520,Amanda Terkel,aterkel,15727317,US-journo-Twitter
521,Hasan Piker,hasanthehun,326756275,US-journo-Twitter
522,Sam Sanders,samsanders,16442379,US-journo-Twitter
523,Heidi N Moore,moorehn,17698956,US-journo-Twitter
524,Michael Steele,MichaelSteele,50317463,US-journo-Twitter
525,Allahpundit,allahpundit,19173787,US-journo-Twitter
526,Liz Sly,LizSly,34240147,US-journo-Twitter
527,Mujib Mashal,MujMash,252411597,US-journo-Twitter
528,Ashleigh Banfield,TVAshleigh,299790272,US-journo-Twitter
529,STU BURGUIERE,WorldOfStu,37972057,US-journo-Twitter
530,Peter Kafka,pkafka,202003,US-journo-Twitter
531,Nic Robertson,NicRobertsonCNN,24797315,US-journo-Twitter
532,Andy Revkin,Revkin,11178672,US-journo-Twitter
533,Erica Hill,EricaRHill,22190185,US-journo-Twitter
534,Keith Morrison,dateline_keith,145314369,US-journo-Twitter
535,David Wessel,davidmwessel,36047098,US-journo-Twitter
536,Charles Gasparino,CGasparino,68739089,US-journo-Twitter
537,Mat Honan,mat,11113,US-journo-Twitter
538,David Ignatius,IgnatiusPost,423631401,US-journo-Twitter
539,Evan Osnos,eosnos,23030211,US-journo-Twitter
540,Noah Shachtman,NoahShachtman,15728161,US-journo-Twitter
541,Jessica Mendoza,_jessicamendoza,37692594,US-journo-Twitter
542,Ian Miles Cheong,stillgray,16106584,US-journo-Twitter
543,Fred Barnes,FredBarnes,15731751,US-journo-Twitter
544,Sarah Pulliam Bailey,spulliam,15027086,US-journo-Twitter
545,Beth Karas,BethKaras,28991169,US-journo-Twitter
546,Jack Shafer,jackshafer,12245632,US-journo-Twitter
547,Gabriel Sherman,gabrielsherman,34036358,US-journo-Twitter
548,Jim Clancy,ClancyReports,33960482,US-journo-Twitter
549,Dana Milbank,Milbank,19608273,US-journo-Twitter
550,David Folkenflik,davidfolkenflik,11621822,US-journo-Twitter
551,Julie Banderas,JulieBanderas,19805496,US-journo-Twitter
552,James Hamblin,jameshamblin,332993870,US-journo-Twitter
553,Chris Stirewalt,ChrisStirewalt,16097702,US-journo-Twitter
554,Roger Cohen,NYTimesCohen,157009365,US-journo-Twitter
555,Margaret Sullivan,Sulliview,460470940,US-journo-Twitter
556,Nick Gillespie,nickgillespie,18950712,US-journo-Twitter
557,Bob Woodruff,BobWoodruff,27090222,US-journo-Twitter
558,Ken Dilanian,KenDilanianNBC,325001316,US-journo-Twitter
559,Wajahat Ali,WajahatAli,21733692,US-journo-Twitter
560,eve peyser,evepeyser,2750877815,US-journo-Twitter
561,Juliette Kayyem,juliettekayyem,21461359,US-journo-Twitter
562,Abby D. Phillip,abbydphillip,126722715,US-journo-Twitter
563,Elizabeth Holmes,EHolmes,18641695,US-journo-Twitter
564,Alveda King,AlvedaCKing,2693406407,US-journo-Twitter
565,Richard Wolffe,richardwolffedc,56700964,US-journo-Twitter
566,Michael Calderone,mlcalderone,63004503,US-journo-Twitter
567,Domenico Montanaro,DomenicoNPR,20474813,US-journo-Twitter
568,Jennifer Griffin,JenGriffinFNC,885149478,US-journo-Twitter
569,Jill Filipovic,JillFilipovic,16378093,US-journo-Twitter
570,Gary Younge,garyyounge,149272318,US-journo-Twitter
571,Kimberley Strassel,KimStrassel,384910109,US-journo-Twitter
572,Richard Grenell,RichardGrenell,90480218,US-journo-Twitter
573,David Shuster,DavidShuster,20480549,US-journo-Twitter
574,Evgeny Morozov,evgenymorozov,30331417,US-journo-Twitter
575,Robby Mook,RobbyMook,3153892631,US-journo-Twitter
576,Aaron Blake,AaronBlake,136300373,US-journo-Twitter
577,jon gabriel,exjon,16930489,US-journo-Twitter
578,Glenn Kessler,GlennKesslerWP,235196204,US-journo-Twitter
579,Jennifer Epstein,jeneps,45399148,US-journo-Twitter
580,Andrew C. McCarthy,AndrewCMcCarthy,130684893,US-journo-Twitter
581,Kate Snow,tvkatesnow,44397881,US-journo-Twitter
582,Kerry Sanders,KerryNBC,209640562,US-journo-Twitter
583,ann friedman,annfriedman,20153725,US-journo-Twitter
584,Michael Rubin,mrubin1971,254174364,US-journo-Twitter
585,Nomiki Konst 🐴🦄🐴,NomikiKonst,16879936,US-journo-Twitter
586,Neil Irwin,Neil_Irwin,156016878,US-journo-Twitter
587,Michael Reagan,ReaganWorld,93241358,US-journo-Twitter
588,Chad Pergram,ChadPergram,16187637,US-journo-Twitter
589,L.Todd Wood,LToddWood,25539759,US-journo-Twitter
590,Sandra Fluke,SandraFluke,494583213,US-journo-Twitter
591,Ali Vitali,alivitali,31058145,US-journo-Twitter
592,Taegan Goddard,politicalwire,16250929,US-journo-Twitter
593,Steven Dennis,StevenTDennis,46557945,US-journo-Twitter
594,Judy Woodruff,JudyWoodruff,48144950,US-journo-Twitter
595,Andrea Chalupa,AndreaChalupa,34792486,US-journo-Twitter
596,Carol Costello,CarolHLN,126629610,US-journo-Twitter
597,Steve Herman,W7VOA,17919393,US-journo-Twitter
598,Ben,BenHowe,64088396,US-journo-Twitter
600,Peter Beinart,PeterBeinart,114870265,US-journo-Twitter
601,Vali Nasr,vali_nasr,48906364,US-journo-Twitter
602,bryan crabtree,bryancrabtree,16916866,US-journo-Twitter
603,(((DeanObeidallah))),DeanObeidallah,18320938,US-journo-Twitter
604,Eli Lake,EliLake,34371118,US-journo-Twitter
605,Tim O'Brien,TimOBrien,20742461,US-journo-Twitter
606,Garance Franke-Ruta,thegarance,7848802,US-journo-Twitter
607,Ben Mankiewicz,BenMank77,164354823,US-journo-Twitter
608,Cass Sunstein,CassSunstein,991745802,US-journo-Twitter
609,Emily Bazelon,emilybazelon,28708146,US-journo-Twitter
610,Ida Bae Wells,nhannahjones,25598396,US-journo-Twitter
611,Chris Jansing,ChrisJansing,238259855,US-journo-Twitter
612,melissa block,NPRmelissablock,293303534,US-journo-Twitter
613,Jessica Dominguez,AbogadaLatina,168839525,US-journo-Twitter
614,Wesley Morris,Wesley_Morris,59815702,US-journo-Twitter
615,Radley Balko,radleybalko,15816595,US-journo-Twitter
616,Annie Lowrey,AnnieLowrey,37281592,US-journo-Twitter
617,Austin Ramzy,austinramzy,45808079,US-journo-Twitter
618,Thomas Roberts,ThomasARoberts,70771229,US-journo-Twitter
619,Ahmed Shihab-Eldin,ASE,6392972,US-journo-Twitter
620,Julie Davis,juliehdavis,237477771,US-journo-Twitter
621,Gene “GD” Demby,GeeDee215,87359651,US-journo-Twitter
622,Ed Morrissey,EdMorrissey,16787084,US-journo-Twitter
623,Edward Lucas,edwardlucas,22369602,US-journo-Twitter
624,Adam H. Johnson,adamjohnsonNYC,756331316,US-journo-Twitter
625,Brian Sullivan,SullyCNBC,24443284,US-journo-Twitter
626,Lis Wiehl,LisWiehl,28264799,US-journo-Twitter
627,Dan Merica,danmericaCNN,36890646,US-journo-Twitter
628,Hassan Hassan حَسَنْ,hxhassan,23330998,US-journo-Twitter
629,Sara Murray,SaraMurray,18637396,US-journo-Twitter
630,Virginia Heffernan,page88,4282171,US-journo-Twitter
631,Ehsanullah Amiri,euamiri,246273355,US-journo-Twitter
632,Eric Geller,ericgeller,3817401,US-journo-Twitter
633,Paul Lewis,PaulLewis,27676108,US-journo-Twitter
634,Stacy Washington,StacyOnTheRight,231815020,US-journo-Twitter
635,Kayla Tausche,kaylatausche,30043148,US-journo-Twitter
636,Bill Keller,billkeller2014,37917164,US-journo-Twitter
637,Matt Viser,mviser,19914257,US-journo-Twitter
638,C.J. Chivers,cjchivers,189180763,US-journo-Twitter
639,Gloria Borger,GloriaBorger,769641584,US-journo-Twitter
640,Philip P. Pan,panphil,43289988,US-journo-Twitter
641,jodikantor,jodikantor,15891430,US-journo-Twitter
642,abolish ice. send homan to the hague.,SeanMcElwee,318692762,US-journo-Twitter
643,Dan Joseph,DanJoseph78,17971747,US-journo-Twitter
644,John Roberts,johnrobertsFox,20975060,US-journo-Twitter
645,Murtaza Mohammad Hussain,MazMHussain,84816752,US-journo-Twitter
646,Amanda Marcotte,AmandaMarcotte,928481,US-journo-Twitter
647,masha gessen,mashagessen,16170860,US-journo-Twitter
648,Oliver Darcy,oliverdarcy,27075032,US-journo-Twitter
649,Brendan Nyhan,BrendanNyhan,84653850,US-journo-Twitter
650,Scott Pelley,ScottPelley,292929561,US-journo-Twitter
651,Ann-Marie Murrell,politichickAM,450697476,US-journo-Twitter
652,Gail Collins,gailcollins,17004139,US-journo-Twitter
653,Pete Williams,PeteWilliamsNBC,615443591,US-journo-Twitter
654,M. Caruso-Cabrera,MCaruso_Cabrera,103087049,US-journo-Twitter
655,David Sanger,SangerNYT,168674628,US-journo-Twitter
656,Anne Barnard,ABarnardNYT,249013720,US-journo-Twitter
657,Tara Palmeri,tarapalmeri,21334179,US-journo-Twitter
658,Borzou Daragahi 🖊🗒,borzou,24382468,US-journo-Twitter
659,Naomi Wolf,naomirwolf,289420613,US-journo-Twitter
660,Dr. Wilmer Leon,DrWLeon,142419792,US-journo-Twitter
661,Michael Isikoff,Isikoff,334079075,US-journo-Twitter
662,Fr. Jonathan Morris,fatherjonathan,22516671,US-journo-Twitter
663,Doris Kearns Goodwin,DorisKGoodwin,610922415,US-journo-Twitter
664,Rachel Sklar ❄️,rachelsklar,12193342,US-journo-Twitter
665,margaret brennan,margbrennan,50011708,US-journo-Twitter
666,Michel Martin,NPRMichel,22685638,US-journo-Twitter
667,(((JonathanWeisman))),jonathanweisman,21768766,US-journo-Twitter
668,Kate Sheppard,kate_sheppard,15458181,US-journo-Twitter
669,Erin Cunningham,erinmcunningham,198381553,US-journo-Twitter
670,Matt Zapotosky,mattzap,23332846,US-journo-Twitter
671,Matthew Bishop,mattbish,19038395,US-journo-Twitter
672,stuart stevens,stuartpstevens,1543986138,US-journo-Twitter
673,Ishaan Tharoor,ishaantharoor,44317593,US-journo-Twitter
674,Paula Faris,paulafaris,96848782,US-journo-Twitter
675,Clare Malone,ClareMalone,43360950,US-journo-Twitter
676,Michaela Pereira,Michaela,534494917,US-journo-Twitter
677,Gio Benitez,GioBenitez,22408312,US-journo-Twitter
678,Rebecca Berg,rebeccagberg,17881467,US-journo-Twitter
679,Philip Gourevitch,PGourevitch,340441440,US-journo-Twitter
680,Ben Domenech,bdomenech,14989516,US-journo-Twitter
681,Michael Cohen,speechboy71,113061485,US-journo-Twitter
682,Becky Anderson,BeckyCNN,119771348,US-journo-Twitter
683,Kevin Drum,kdrum,18276341,US-journo-Twitter
684,Bari Weiss,bariweiss,289548939,US-journo-Twitter
685,Saman Arbabi,SamanArbabi,219026000,US-journo-Twitter
686,LIZ ThesePeopleRSick,LizCrokin,18279320,US-journo-Twitter
687,Sabrina Siddiqui,SabrinaSiddiqui,27055034,US-journo-Twitter
688,Irin Carmon,irin,20800328,US-journo-Twitter
689,Sophia A. Nelson,IAmSophiaNelson,17056433,US-journo-Twitter
690,Marty Baron,PostBaron,232235048,US-journo-Twitter
691,Will Ripley,willripleyCNN,22138134,US-journo-Twitter
692,Jonathan Cohn,CitizenCohn,21634627,US-journo-Twitter
693,Mike Signorile,MSignorile,18124790,US-journo-Twitter
694,Kurt Andersen,KBAndersen,16855888,US-journo-Twitter
695,Gady Epstein,gadyepstein,24674124,US-journo-Twitter
696,Seung Min Kim,seungminkim,19186003,US-journo-Twitter
697,Chris Hedges,ChrisLynnHedges,759786534,US-journo-Twitter
698,Matt Lewis,mattklewis,16887628,US-journo-Twitter
699,Annie Karni,anniekarni,309282144,US-journo-Twitter
700,Asma Khalid,asmamk,187838951,US-journo-Twitter
701,Alberto Nardelli,AlbertoNardelli,1002351,US-journo-Twitter
702,Matt Welch,MattWelch,21368060,US-journo-Twitter
703,Jason Leopold,JasonLeopold,17094311,US-journo-Twitter
704,Elise Foley,elisefoley,142721190,US-journo-Twitter
705,Sarah El Deeb,seldeeb,37267983,US-journo-Twitter
706,Cynthia McFadden,CynthiaMcFadden,20166674,US-journo-Twitter
707,Greg Miller,gregpmiller,242907470,US-journo-Twitter
708,Michael D. Shear,shearm,14552725,US-journo-Twitter
709,Jamilah King,jamilahking,20100312,US-journo-Twitter
710,Brian Lehrer Show,BrianLehrer,12011422,US-journo-Twitter
711,Jeremy Cliffe,JeremyCliffe,465965880,US-journo-Twitter
712,Alex Morash,AlexMorash,40720689,US-journo-Twitter
713,Miriam Elder,MiriamElder,18295206,US-journo-Twitter
714,Amy Davidson Sorkin,tnyCloseRead,59557446,US-journo-Twitter
715,Derek Thompson,DKThomp,37723353,US-journo-Twitter
716,Julie Pace,jpaceDC,28181835,US-journo-Twitter
717,Emily Steel,emilysteel,7433772,US-journo-Twitter
718,RickLeventhalFoxNews,RickLeventhal,16364399,US-journo-Twitter
719,Melissa McEwan,Shakestweetz,193365375,US-journo-Twitter
720,Nancy French,NancyAFrench,240112167,US-journo-Twitter
721,Liz Heron,lheron,9692022,US-journo-Twitter
722,Josh Kraushaar,HotlineJosh,21612122,US-journo-Twitter
723,Susan Page,SusanPage,21307076,US-journo-Twitter
724,Jacob Soboroff,jacobsoboroff,14246088,US-journo-Twitter
725,Kassy Dillon,KassyDillon,178999981,US-journo-Twitter
726,Craig Melvin,craigmelvin,33972882,US-journo-Twitter
727,John Cassidy,JohnCassidy,78400205,US-journo-Twitter
728,Melissa Mackenzie 🌐,MelissaTweets,14728168,US-journo-Twitter
729,Amy Chozick,amychozick,119491006,US-journo-Twitter
730,David McKenzie,McKenzieCNN,17317028,US-journo-Twitter
731,Greg Palast,Greg_Palast,15450660,US-journo-Twitter
732,Juju Chang,JujuChangABC,18950931,US-journo-Twitter
733,Betty Liu,BettyWLiu,110974198,US-journo-Twitter
734,Jeffrey Lewis,ArmsControlWonk,22803302,US-journo-Twitter
735,Kate Kelly,katekelly,40982362,US-journo-Twitter
736,Joshua Green,JoshuaGreen,17044233,US-journo-Twitter
737,Jeremy Diamond,JDiamond1,407396556,US-journo-Twitter
738,Colin Kahl,ColinKahl,475454826,US-journo-Twitter
739,Mark Leibovich,MarkLeibovich,147649517,US-journo-Twitter
740,Ramesh Ponnuru,RameshPonnuru,305189255,US-journo-Twitter
741,Adam Liptak,adamliptak,29607664,US-journo-Twitter
742,Ian Millhiser,imillhiser,26165922,US-journo-Twitter
743,Louisa Loveluck,leloveluck,37303498,US-journo-Twitter
744,sayed salahuddin,sayedsalahuddin,458287908,US-journo-Twitter
745,Angelo Carusone,GoAngelo,53130511,US-journo-Twitter
746,Nick Timiraos,NickTimiraos,59603406,US-journo-Twitter
747,Ben Norton,BenjaminNorton,852269288,US-journo-Twitter
748,laura ingle NOT Ingraham,lauraingle,16072676,US-journo-Twitter
749,Fart Murray Abraham,JesseThorn,5611152,US-journo-Twitter
750,Jeff Greenfield,greenfield64,262223982,US-journo-Twitter
751,Jack Goldsmith,jacklgoldsmith,1355181415,US-journo-Twitter
752,Don Gonyea NPR,DonGonyea,61285110,US-journo-Twitter
753,Anne Helen Petersen,annehelen,16714443,US-journo-Twitter
754,Claire Cain Miller,clairecm,17877122,US-journo-Twitter
755,Guy Raz,guyraz,34739408,US-journo-Twitter
756,Jennifer Bendery,jbendery,15837659,US-journo-Twitter
757,Lauren Cooley,laurenacooley,69469543,US-journo-Twitter
758,Eliot A Cohen,EliotACohen,3244305970,US-journo-Twitter
759,Phil Mattingly,Phil_Mattingly,104914594,US-journo-Twitter
760,Steve Deace,SteveDeaceShow,177564016,US-journo-Twitter
761,Cheri Jacobus,CheriJacobus,467726691,US-journo-Twitter
762,Alan Colmes,AlanColmes,14924233,US-journo-Twitter
763,Katherine Miller,katherinemiller,15741036,US-journo-Twitter
764,Sam Feist,SamFeistCNN,47694175,US-journo-Twitter
765,Jonathan Hoenig,JonathanHoenig,33186808,US-journo-Twitter
766,John Bresnahan,BresPolitico,217550862,US-journo-Twitter
767,Kristen Soltis Anderson,KSoltisAnderson,12889162,US-journo-Twitter
768,Felicia Sonmez,feliciasonmez,137466464,US-journo-Twitter
769,Soraya Chemaly,schemaly,43532023,US-journo-Twitter
770,Liz Ryan,humanworkplace,8374662,US-journo-Twitter
771,Lachlan Markay,lachlan,15742985,US-journo-Twitter
772,Carlos Maza,gaywonk,323599188,US-journo-Twitter
773,Jon Swaine,jonswaine,19817778,US-journo-Twitter
774,errol barnett,errolbarnett,34350419,US-journo-Twitter
775,David Greene,nprgreene,19412785,US-journo-Twitter
776,James Pethokoukis,JimPethokoukis,16491569,US-journo-Twitter
777,Conor Friedersdorf,conor64,14046504,US-journo-Twitter
778,Noah Rothman,NoahCRothman,168531961,US-journo-Twitter
779,Jayar Jackson,JayarJackson,183403584,US-journo-Twitter
780,Dr Julia Baird,bairdjulia,21128334,US-journo-Twitter
781,Olivier Knox,OKnox,11771512,US-journo-Twitter
782,Rebecca Jarvis,RebeccaJarvis,152341106,US-journo-Twitter
783,Ryan Broderick,broderick,18205531,US-journo-Twitter
784,John Avlon,JohnAvlon,52596376,US-journo-Twitter
785,Jon Lee Anderson,jonleeanderson,111691454,US-journo-Twitter
786,Jody Avirgan,jodyavirgan,286303032,US-journo-Twitter
787,Karoli,Karoli,980611,US-journo-Twitter
788,Lawrence McDonald,Convertbond,25163231,US-journo-Twitter
789,Mark Preston,PrestonCNN,18097821,US-journo-Twitter
790,Antonia Okafor,antonia_okafor,1955038620,US-journo-Twitter
